PhishID,URL,HTML,JS,CSS,Images,Not Found,Forbidden,Favicon,ScreenShot,Status Code,PhishyURL
8241480,https://www.vallettaferryservices.com/7yxy4.php,1,1,0,0,0,0,0,0,200,
8241472,https://s0ulbf.webwave.dev/,1,1,1,1,0,0,1,0,200,
8241466,https://flitreinformation.wixsite.com/my-site,1,1,1,1,0,0,1,1,200,
8241461,https://t.co/UKoMa3pObE,1,0,0,0,0,0,0,1,200,
8241448,https://appurl.io/z09Bf8vobR,1,0,0,0,0,0,0,0,200,
8241446,https://bonheur.godaddysites.com/,1,1,1,1,0,0,1,1,200,
8241444,https://attdomainnote7service.weeblysite.com/,0,0,0,0,1,0,0,0,0,
8241444,https://attdomainnote7service.weeblysite.com/,0,0,0,0,1,0,0,0,0,
8241436,https://jtexconstruction.com/.kok/httpdocs,0,0,0,0,1,0,0,0,0,
8241434,https://test.juriscase.com/unknowns/327e4499f429b0798/,1,1,1,1,0,0,0,0,200,
8241432,https://busanabaju.com/dashboard,1,1,0,0,0,0,0,1,200,
8241429,https://www.vallettaferryservices.com/well-known/acme-challenge/a/a/a/a/secure/orange/,0,0,0,0,0,1,0,0,0,
8241428,https://ceramics-popular.dvrlists.com/FACTURE/,0,0,0,0,1,0,0,0,0,
8241418,https://docs.google.com/presentation/d/e/2PACX-1vQEpP1fZ31V_J89geIntB8vqOC0tv2XNnINNHwh3-zlodFlTTGNKBCN2ytxKP_w7JYTxi55YX6sJR1E/pub?start=false&loop=false&delayms=3000,0,0,0,0,0,1,0,0,0,
8241411,https://app.80-76-51-158.cprapid.com/hype/,0,0,0,0,1,0,0,0,0,
8241409,https://proenlinea.netlify.app/,0,0,0,0,1,0,0,0,0,
8241406,https://a9givzww.square.site/,0,0,0,0,1,0,0,0,0,
8241404,https://lynarmitage.lt.emlnk.com/Prod/link-tracker?notrack=1&redirectUrl=aHR0cHMlM0ElMkYlMkZwdWItNDQ2ZGMyMmIyOTRkNGI4YzlkODdlNzczYmVkMzA1OTQucjIuZGV2JTJGd2VibWFpbC5odG1s&sig=Hhwqzoq1c97uhfW6QcyQkwQivvT6q9e1upXH8egSfKx7&iat=1690509522&a=%7C%7C69050532%7C%7C&account=lynarmitage.activehosted.com&email=8dzOnDkSJlyNLB4NtX4HnYDQ3SsU8svoVR8mCxDr1cL9su7RArYsImI=:AAT2dALgjEccNHuBNLhCygwj6R+lcjFz&s=b8e2b2b74424b9c321217b49c63181be&i=1A3A1A4#redacted@abuse.ionos.com,0,0,0,0,0,1,0,0,0,
8241403,https://signin-at-t-mail-com.square.site/,0,0,0,0,1,0,0,0,0,
8241402,https://bellsouth-108780.weeblysite.com/,0,0,0,0,1,0,0,0,0,
8241396,https://lkrk.square.site/,0,0,0,0,1,0,0,0,0,
8241395,https://http-104091.weeblysite.com/,0,0,0,0,1,0,0,0,0,
8241394,https://3uf5hp23.square.site/,0,0,0,0,1,0,0,0,0,
8241392,https://marketbitexchange.top/,1,1,1,0,0,0,0,1,200,
8241391,https://sbcglobasl.weebly.com/,0,0,0,0,1,0,0,0,0,
8241390,http://www.im-creator.com/free/attmaisld/attmailsd,1,1,1,1,0,0,1,0,200,
8241388,https://virtualshopss23.myshopify.com/,0,0,0,0,1,0,0,0,0,
8241385,https://creatinganacc.github.io/bungkank/recovry1/,0,0,0,0,1,0,0,0,0,
8241384,https://mailboxupdateserviceaccount.weeblysite.com/,0,0,0,0,1,0,0,0,0,
8241382,https://beacons.ai/attmailbox345,0,0,0,0,0,1,0,0,0,
8241379,https://sp621970.sitebeat.crazydomains.com/,1,1,1,1,0,0,1,0,200,
8241378,https://my-site-105141-100687.weeblysite.com/,0,0,0,0,1,0,0,0,0,
8241374,https://express.adobe.com/page/y0PaSmRpDpWRz/,0,0,0,0,1,0,0,0,0,
8241373,https://asikkbanabaliamehnyoo.000webhostapp.com/cmosts.html,0,0,0,0,0,1,0,0,0,
8241370,https://buftogeluk1b.000webhostapp.com/sk.html,0,0,0,0,0,1,0,0,0,
8241369,https://pancakeswap.finance-v2.info/,0,0,0,0,0,0,0,0,0,
8241364,https://express.adobe.com/page/B1EDBrxzOAwdO,0,0,0,0,1,0,0,0,0,
8241365,https://express.adobe.com/page/B1EDBrxzOAwdO/,0,0,0,0,1,0,0,0,0,
8241358,http://app.mercadopago-authentic.siteprofissional.com/,1,0,0,0,0,0,0,1,200,
8241357,http://app.mercadopago-authentic.siteprofissional.com/m7m5XLhr1JK5Oki5XHsvzJYYmD9JmuVfNDC4JRceRC1CqztU96RAZmZxyL1e/,1,0,0,0,0,0,0,0,200,
8241356,http://northamerica-northeast1-intense-reactor-383500.cloudfunctions.net/mlnopmzzx,1,0,0,0,0,0,0,0,200,
8241350,https://northamerica-northeast1-intense-reactor-383500.cloudfunctions.net/mlnopmzzx,1,0,0,0,0,0,0,0,200,
8241344,https://amadeusz.skwierczynski.com.pl/meritum/email@example.com,0,0,0,0,0,1,0,0,0,
8241343,https://pleaseconfirmationaccount.start.page/,1,0,1,1,0,0,1,1,200,
8241339,https://dev-caonline1.pantheonsite.io/wp-admin/acreditpt/agport/9735/,0,0,0,0,0,0,0,0,0,
8241338,https://updte.github.io/userslaso/seting-adsmanger/,0,0,0,0,1,0,0,0,0,
8241337,https://dev-portgconnct1.pantheonsite.io/wp-admin/apt/agport/58622/,0,0,0,0,0,0,0,0,0,
8241334,https://dev-infoptca.pantheonsite.io/wp-admin/acapt/agporte/,0,0,0,0,0,0,0,0,0,
8241331,https://sp406000.sitebeat.crazydomains.com/,1,1,1,1,0,0,1,0,200,
8241325,http://jfctpmifbx.duckdns.org,0,0,0,0,1,0,0,0,0,
8241324,http://ixuqpmigvr.duckdns.org,0,0,0,0,1,0,0,0,0,
8241323,http://ighzxwwsqi.duckdns.org,0,0,0,0,1,0,0,0,0,
8241322,http://ifecazwxoo.duckdns.org,0,0,0,0,1,0,0,0,0,
8241318,http://url-help.info/CREDEM-IT,0,0,0,0,1,0,0,0,0,
8241314,https://ur1.lt/EtNb,0,0,0,0,1,0,0,0,0,
8241313,https://dev-portgpt.pantheonsite.io/wp-admin/aacr/agport/12032/,0,0,0,0,0,0,0,0,0,
8241309,https://dev-innboks-mside-prof34k.pantheonsite.io/Informasjon/Telefonnummer/,0,0,0,0,0,0,0,0,0,
8241339,https://dev-caonline1.pantheonsite.io/wp-admin/acreditpt/agport/9735/,0,0,0,0,0,0,0,0,0,
8241338,https://updte.github.io/userslaso/seting-adsmanger/,0,0,0,0,1,0,0,0,0,
8241337,https://dev-portgconnct1.pantheonsite.io/wp-admin/apt/agport/58622/,0,0,0,0,0,0,0,0,0,
8241334,https://dev-infoptca.pantheonsite.io/wp-admin/acapt/agporte/,0,0,0,0,0,0,0,0,0,
8241331,https://sp406000.sitebeat.crazydomains.com/,1,1,1,1,0,0,1,0,200,
8241325,http://jfctpmifbx.duckdns.org,0,0,0,0,1,0,0,0,0,
8241324,http://ixuqpmigvr.duckdns.org,0,0,0,0,1,0,0,0,0,
8241323,http://ighzxwwsqi.duckdns.org,0,0,0,0,1,0,0,0,0,
8241322,http://ifecazwxoo.duckdns.org,0,0,0,0,1,0,0,0,0,
8241318,http://url-help.info/CREDEM-IT,0,0,0,0,1,0,0,0,0,
8241314,https://ur1.lt/EtNb,0,0,0,0,1,0,0,0,0,
8241313,https://dev-portgpt.pantheonsite.io/wp-admin/aacr/agport/12032/,0,0,0,0,0,0,0,0,0,
8241309,https://dev-innboks-mside-prof34k.pantheonsite.io/Informasjon/Telefonnummer/,0,0,0,0,0,0,0,0,0,
8241308,https://twincitypainting.ca/wp-admin/inc/accounts-clients/sbb-user/,0,0,0,0,0,1,0,0,0,
8241307,https://mbhreservationsbb.cc/matters/,1,0,1,1,0,0,1,1,200,
8241306,https://www.bulbahis.store/wp-indicate/thank.html,0,0,0,0,0,0,0,0,0,
8241304,https://support-pageshelp2.github.io/bussines/,0,0,0,0,1,0,0,0,0,
8241302,https://vrification.github.io/Info/adsmenager-setting/,0,0,0,0,1,0,0,0,0,
8241297,https://bvnvbnfdhgfhgfdh.000webhostapp.com/PoliciesTransparencyCentree.html,0,0,0,0,0,1,0,0,0,
8241293,http://bssnescnfrmtionspprtcase69619361.my.id/,0,0,0,0,1,0,0,0,0,
8241289,https://headerloggedout.github.io/your/recovry/,0,0,0,0,1,0,0,0,0,
8241282,https://docs.google.com/presentation/d/e/2PACX-1vRYJ8CcxK3ymO0d_8ciJNVw4_cXrrsLCKEFMv-NFcZA_Bb8EsncANoafpe-WY3gTCH-D1QiUEoW6_1i/pub?start=false&loop=false&delayms=3000&slide=id.p,0,0,0,0,0,1,0,0,0,
8241280,https://sarimieisidua.com/ZWmAySs,0,0,0,0,1,0,0,0,0,
8241279,https://sp728662.sitebeat.crazydomains.com/,1,1,1,1,0,0,1,0,200,
8241278,https://british-broadband-communication.square.site/,0,0,0,0,1,0,0,0,0,
8241277,https://docs.google.com/presentation/d/e/2PACX-1vRuVmBvF99j8aMhIHZrjGfCIT0tTBKtxluoF99HxbLRHrKsGpV9TPW5CjS8rpf7gX9g0-POJc0JqaJK/pub?start=false&loop=false&delayms=3000,0,0,0,0,0,1,0,0,0,
8241275,https://docs.google.com/presentation/d/e/2PACX-1vRUo7L4_QpRWgFxufvexsgz0pmTLdC5YCZ0ktmozFd-haCg_5zn9WQpiLLtNF-8ze6m1IG0qn5myX0_/pub?start=false&loop=false&delayms=3000&slide=id.p,0,0,0,0,0,1,0,0,0,
8241274,https://aleksy.mplusk.pl/elmar/email@example.com,0,0,0,0,0,1,0,0,0,
8241271,https://docs.google.com/presentation/d/e/2PACX-1vQ7iYuT-asV5nW6nFUZZXF1VAAkF8Pcsm4xxn-S1xUWL1TFd0MEpeD9V_mMjkox-OTcGLIxQq6rK6Nf/pub?start=false&loop=false&delayms=3000,0,0,0,0,0,1,0,0,0,
8241264,https://express.adobe.com/page/zQsCEsLMOk8I0/,0,0,0,0,1,0,0,0,0,
8241263,http://server-team11.company.com/,0,0,0,0,1,0,0,0,0,
8241262,https://docs.google.com/presentation/d/e/2PACX-1vS7CqK7WtAMgsh9f0fibh7GsM6mDSN6JTY00fstLxcIDqJ-V-YyJo36g325FY2QcV_KMc4NUgXXRRat/pub?start=false&loop=false&delayms=3000&slide=id.p,0,0,0,0,0,1,0,0,0,
8241261,https://docs.google.com/presentation/d/e/2PACX-1vTF1UIDA4u-j8PYIxLjEdfbsRQM9DfCSs-KJX9JW9W3IrjoNWYQTkEeffteXvJnSczA2gccVYgkfOts/pub?start=false&loop=false&delayms=3000,0,0,0,0,0,1,0,0,0,
8241259,https://v2-pancake.com/connect.html,1,1,1,0,0,0,0,1,200,
8241257,http://pancake-v5.com,1,1,1,0,0,0,0,0,200,
8241245,https://upsmytracking-find.com/antibots/untrusted/index.php,1,1,1,1,0,0,0,1,200,
8241239,https://alnasruae7628774.brizy.site/,0,0,0,0,0,0,0,0,0,
8241236,https://welcome.to/n1mgph90,1,1,1,1,0,0,0,0,200,
8241230,http://159.203.31.173/cem/step1.php?id=52535819,1,0,1,0,0,0,0,0,200,
8241239,https://alnasruae7628774.brizy.site/,0,0,0,0,0,0,0,0,0,
8241236,https://welcome.to/n1mgph90,1,1,1,1,0,0,0,0,200,
8241230,http://159.203.31.173/cem/step1.php?id=52535819,1,0,1,0,0,0,0,0,200,
8241229,https://architecture-montpellier.fr/shom/profile.php?land=4,0,0,0,0,1,0,0,0,0,
8241228,https://asuntocibercrimina.wixsite.com/my-site,1,1,1,1,0,0,1,1,200,
8241225,https://urlis.net/t-eBnI,1,1,0,0,0,0,0,0,200,
8241220,https://areaclientiweb.sviluppo.host/,0,0,0,0,0,1,0,0,0,
8241205,https://pascalinenovalles.wixsite.com/my-site,1,1,1,1,0,0,1,1,200,
8241204,https://joelmajarenkoadvocacia.com.br/efilingaudit/5/login.php,0,0,0,0,0,0,0,0,0,
8241195,https://dslees-practical-polar-bear.euwest01.umbraco.io/media/fbfat0x2/camelon.html#redacted@abuse.ionos.com,0,0,0,0,0,0,0,0,0,
8241194,https://ionos-webmaili.com/black.php,1,1,1,1,0,0,1,0,200,
8241193,https://eltucuche11.wixsite.com/my-site-1,0,0,0,0,1,0,0,0,0,
8241188,https://exodsuwalle.webflow.io,0,0,0,0,1,0,0,0,0,
8241187,http://linea.linkweb-3.com,1,1,1,1,0,0,1,1,200,
8241184,https://www.miaozhu518.cn/,1,0,0,0,0,0,0,0,200,
8241181,https://zslkwki.wixsite.com/my-site-2,0,0,0,0,1,0,0,0,0,
8241180,https://dexianglou.com/jp.php,1,0,0,0,0,0,0,1,200,
8241179,https://dexianglou.com/jp,1,0,0,0,0,0,0,1,200,
8241174,https://dahecaihui.com/jp.php,1,0,0,0,0,0,0,1,200,
8241174,https://dahecaihui.com/jp.php,1,0,0,0,0,0,0,1,200,
8241173,https://dahecaihui.com/jp,1,0,0,0,0,0,0,1,200,
8241172,https://gemeniexhange.godaddysites.com/,0,0,0,0,1,0,0,0,0,
8241171,https://mettamassklugin.godaddysites.com/,1,1,1,1,0,0,1,0,200,
8241170,http://ifbzomjgdz.duckdns.org,0,0,0,0,1,0,0,0,0,
8241169,http://ieewwtrqno.duckdns.org,0,0,0,0,1,0,0,0,0,
8241167,http://hvywyxnpxy.duckdns.org,0,0,0,0,1,0,0,0,0,
8241166,http://hvsonlietr.duckdns.org,0,0,0,0,1,0,0,0,0,
8241165,http://hqsqigdacc.duckdns.org,0,0,0,0,1,0,0,0,0,
8241163,https://dofus-mmorpg.fr/fr/mmorpg/actualites/news/baume-belladones/,1,1,1,1,0,0,1,0,200,
8241158,http://desmostrativo.000webhostapp.com,0,0,0,0,0,1,0,0,0,
8241157,https://0lx.2484511.xyz/toryslak,0,0,0,0,1,0,0,0,0,
8241156,http://0lx.2484511.xyz/toryslak/technical-works,0,0,0,0,1,0,0,0,0,
8241109,https://substitute-preposit.000webhostapp.com/index.html,1,1,1,1,0,0,0,1,200,
8241108,https://bafybeidyrvi5u7l5tbsc6k3hsilk2iktkazlfc4rzipmoohxorhqtft5ua.ipfs.dweb.link/?email=a@a.com,0,0,0,0,0,0,0,0,0,
8241097,https://accountsuspendedalert.web.app/,0,0,0,0,1,0,0,0,0,
8241097,https://accountsuspendedalert.web.app/,0,0,0,0,1,0,0,0,0,
8241096,https://accountsuspendedalert.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241095,https://adsmeta-b1a9b.web.app/,0,0,0,0,1,0,0,0,0,
8241094,https://adsmeta-b1a9b.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241092,https://akademipsgfr.firebaseapp.com/,1,1,0,0,0,0,0,0,200,
8241091,https://bade2w3.web.app/,1,1,1,1,0,0,1,0,200,
8241090,https://bade2w3.firebaseapp.com/,1,1,1,1,0,0,1,0,200,
8241088,https://bfwpdealservicefr.firebaseapp.com/,1,1,0,0,0,0,0,0,200,
8241083,http://api-explorer-dev.epg-addonpayments-doc.xyz,1,1,1,1,0,0,1,1,200,
8241082,https://comicartservicefr.firebaseapp.com/,1,1,0,0,0,0,0,1,200,
8241081,https://curse-afnei.web.app/,0,0,0,0,1,0,0,0,0,
8241080,https://curse-afnei.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241079,https://dftf5rt.web.app/,0,0,0,0,1,0,0,0,0,
8241078,https://dftf5rt.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241076,https://eszcfcrye.firebaseapp.com/,1,1,0,0,0,0,0,1,200,
8241074,https://exchwest05serverdata343043948.web.app/,0,0,0,0,1,0,0,0,0,
8241073,https://exchwest05serverdata343043948.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241072,https://facebookmetainfo-7474.web.app/,0,0,0,0,1,0,0,0,0,
8241071,https://facebookmetainfo-7474.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241070,https://fb-support-ads-56ddb.web.app/,1,1,1,0,0,0,1,0,200,
8241070,https://fb-support-ads-56ddb.web.app/,1,1,1,0,0,0,1,0,200,
8241069,https://fb-support-ads-56ddb.firebaseapp.com/,1,1,1,0,0,0,1,0,200,
8241068,https://fb-support-ads-d8418.web.app/,1,1,1,0,0,0,1,0,200,
8241067,https://fb-support-ads-d8418.firebaseapp.com/,1,1,1,0,0,0,1,0,200,
8241066,https://filontebe.web.app/,1,1,0,0,0,0,0,0,200,
8241065,https://gskdvmmxf.web.app/,1,0,0,0,0,0,0,0,200,
8241064,https://handelsbanken-help.web.app/,0,0,0,0,1,0,0,0,0,
8241063,https://handelsbanken-help.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241062,https://issuedevsupport.web.app/,0,0,0,0,1,0,0,0,0,
8241061,https://issuedevsupport.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241060,https://johnlewis-verify.web.app/,1,1,1,0,0,0,1,0,200,
8241059,https://johnlewis-verify.firebaseapp.com/,1,1,1,0,0,0,1,0,200,
8241058,https://jouturez.web.app/,1,1,0,0,0,0,0,0,200,
8241057,https://jouturez.firebaseapp.com/,1,1,0,0,0,0,0,0,200,
8241056,https://ka9jih.web.app/,0,0,0,0,1,0,0,0,0,
8241055,https://ka9jih.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241054,https://kar5rty.web.app/,0,0,0,0,1,0,0,0,0,
8241053,https://kar5rty.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241052,https://liu78y.web.app/,0,0,0,0,1,0,0,0,0,
8241051,https://liu78y.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241050,https://madr5r5.web.app/,0,0,0,0,1,0,0,0,0,
8241049,https://madr5r5.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241048,https://menu-4b4ce.web.app/,1,1,0,0,0,0,0,0,200,
8241047,https://menu-4b4ce.firebaseapp.com/,1,1,0,0,0,0,0,0,200,
8241046,https://meta-commerce-noreply-5c93c.web.app/,0,0,0,0,1,0,0,0,0,
8241045,https://meta-commerce-noreply-5c93c.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241044,https://meta-commerce-noreply-22ce9.web.app/,0,0,0,0,1,0,0,0,0,
8241043,https://meta-commerce-noreply-22ce9.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241042,https://meta-commerce-noreply-47d5b.web.app/,0,0,0,0,1,0,0,0,0,
8241041,https://meta-commerce-noreply-47d5b.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241040,https://meta-commerce-noreply-b49ae.web.app/,0,0,0,0,1,0,0,0,0,
8241039,https://meta-commerce-noreply-b49ae.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241038,https://meta-for-business-case-b3235.web.app/,0,0,0,0,1,0,0,0,0,
8241037,https://meta-for-business-case-b3235.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241036,https://meta-for-business-case-x445sxa.web.app/,0,0,0,0,1,0,0,0,0,
8241035,https://meta-for-business-case-x445sxa.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241034,https://meta-for-business-case-x454ds.web.app/,0,0,0,0,1,0,0,0,0,
8241033,https://meta-for-business-case-x454ds.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241032,https://meta-restriction-ads-fd247.web.app/,0,0,0,0,1,0,0,0,0,
8241031,https://meta-restriction-ads-fd247.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241030,https://mozarez.web.app/,1,1,0,0,0,0,0,0,200,
8241029,https://mozarez.firebaseapp.com/,1,1,0,0,0,0,0,0,200,
8241028,https://mssharepointtgh.web.app/,0,0,0,0,1,0,0,0,0,
8241027,https://mssharepointtgh.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241024,https://page-violation-issues-c04b8.web.app/,0,0,0,0,1,0,0,0,0,
8241023,https://page-violation-issues-c04b8.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241022,https://page-violation-issues-d5583.web.app/,0,0,0,0,1,0,0,0,0,
8241021,https://page-violation-issues-d5583.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241020,https://s1-pvb.web.app/,0,0,0,0,1,0,0,0,0,
8241019,https://s1-pvb.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241018,https://slides-bets.web.app/,1,1,0,0,0,0,0,1,200,
8241017,https://slides-bets.firebaseapp.com/,1,1,0,0,0,0,0,1,200,
8241016,https://srtt5r.web.app/,0,0,0,0,1,0,0,0,0,
8241015,https://srtt5r.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241014,https://submission-form-info-1a.web.app/,0,0,0,0,1,0,0,0,0,
8241013,https://submission-form-info-1a.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241012,https://ups-global-login-in-app.web.app/,0,0,0,0,1,0,0,0,0,
8241011,https://ups-global-login-in-app.firebaseapp.com/,0,0,0,0,1,0,0,0,0,
8241009,https://nftstorage.link/ipfs/QmaCUNuqphZ2TotkA1n3EsyXzPuj8HnuvWjzkYwzARRRQG,0,0,0,0,0,0,0,0,0,
8241009,https://nftstorage.link/ipfs/QmaCUNuqphZ2TotkA1n3EsyXzPuj8HnuvWjzkYwzARRRQG,0,0,0,0,0,0,0,0,0,
8241008,https://bafybeifqgpvfqk4ucckxdmbyzrs2zd22g6yl7zpv5dqwkabcevhcj5gmyu.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8241007,https://bafybeifqgpvfqk4ucckxdmbyzrs2zd22g6yl7zpv5dqwkabcevhcj5gmyu.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8241006,https://bafybeifqgpvfqk4ucckxdmbyzrs2zd22g6yl7zpv5dqwkabcevhcj5gmyu.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8241005,https://infura-ipfs.io/ipfs/QmaCUNuqphZ2TotkA1n3EsyXzPuj8HnuvWjzkYwzARRRQG,0,0,0,0,0,0,0,0,0,
8241004,https://gateway.ipfs.io/ipfs/bafybeifqgpvfqk4ucckxdmbyzrs2zd22g6yl7zpv5dqwkabcevhcj5gmyu,0,0,0,0,0,0,0,0,0,
8241002,https://ipfs.io/ipfs/bafybeifqgpvfqk4ucckxdmbyzrs2zd22g6yl7zpv5dqwkabcevhcj5gmyu,0,0,0,0,0,0,0,0,0,
8241003,https://ipfs.eth.aragon.network/ipfs/bafybeihubie4d56u2v7jdfw447vwg7cl325mbgqwzryjk4okremmuez6za/new.html,1,1,0,0,0,0,0,1,200,
8241001,https://cloudflare-ipfs.com/ipfs/bafybeifqgpvfqk4ucckxdmbyzrs2zd22g6yl7zpv5dqwkabcevhcj5gmyu,1,1,1,1,0,0,1,0,200,
8241000,https://bafybeifqgpvfqk4ucckxdmbyzrs2zd22g6yl7zpv5dqwkabcevhcj5gmyu.ipfs.cf-ipfs.com,1,1,1,1,0,0,1,1,200,
8240999,https://nftstorage.link/ipfs/QmemH4kmfyh5cPcNrp6K4DZ7MYctdbPrWdmP6Wzyk33U1m/new.html,0,0,0,0,0,0,0,0,0,
8240998,https://bafybeihubie4d56u2v7jdfw447vwg7cl325mbgqwzryjk4okremmuez6za.ipfs.infura-ipfs.io/new.html,0,0,0,0,0,0,0,0,0,
8240997,https://gateway.ipfs.io/ipfs/bafybeihubie4d56u2v7jdfw447vwg7cl325mbgqwzryjk4okremmuez6za/new.html,0,0,0,0,0,0,0,0,0,
8240996,https://bafybeihubie4d56u2v7jdfw447vwg7cl325mbgqwzryjk4okremmuez6za.ipfs.nftstorage.link/new.html,0,0,0,0,0,0,0,0,0,
8240995,https://ipfs.io/ipfs/bafybeihubie4d56u2v7jdfw447vwg7cl325mbgqwzryjk4okremmuez6za/new.html,0,0,0,0,0,0,0,0,0,
8240994,https://bafybeihubie4d56u2v7jdfw447vwg7cl325mbgqwzryjk4okremmuez6za.ipfs.dweb.link/new.html,0,0,0,0,0,0,0,0,0,
8240993,https://ipfs.io/ipfs/QmaCUNuqphZ2TotkA1n3EsyXzPuj8HnuvWjzkYwzARRRQG,0,0,0,0,0,0,0,0,0,
8240992,https://cf-ipfs.com/ipfs/QmaCUNuqphZ2TotkA1n3EsyXzPuj8HnuvWjzkYwzARRRQG,1,1,1,1,0,0,1,0,200,
8240991,https://infura-ipfs.io/ipfs/QmemH4kmfyh5cPcNrp6K4DZ7MYctdbPrWdmP6Wzyk33U1m/new.html,0,0,0,0,0,0,0,0,0,
8240987,https://ipfs.io/ipfs/QmemH4kmfyh5cPcNrp6K4DZ7MYctdbPrWdmP6Wzyk33U1m/new.html,0,0,0,0,0,0,0,0,0,
8240984,https://cf-ipfs.com/ipfs/QmemH4kmfyh5cPcNrp6K4DZ7MYctdbPrWdmP6Wzyk33U1m/new.html,1,1,0,0,0,0,0,1,200,
8240980,https://bafkreiewxupv22oh4vlbdnuy5g3ffjxtnmayoc7ykgdbgioumiozmazkn4.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8240979,https://ipfs.eth.aragon.network/ipfs/bafkreiewxupv22oh4vlbdnuy5g3ffjxtnmayoc7ykgdbgioumiozmazkn4,1,1,0,0,0,0,0,1,200,
8240978,https://bafkreiewxupv22oh4vlbdnuy5g3ffjxtnmayoc7ykgdbgioumiozmazkn4.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8240977,https://bafkreiewxupv22oh4vlbdnuy5g3ffjxtnmayoc7ykgdbgioumiozmazkn4.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8240976,https://cf-ipfs.com/ipfs/QmYV58D9QiSr6cgnGaunP5rc8h6AWRS3XZ9m41a1GiBKJE,0,0,0,0,0,0,0,0,0,
8240974,https://ipfs.io/ipfs/bafkreiewxupv22oh4vlbdnuy5g3ffjxtnmayoc7ykgdbgioumiozmazkn4,0,0,0,0,0,0,0,0,0,
8240975,https://cloudflare-ipfs.com/ipfs/bafkreiewxupv22oh4vlbdnuy5g3ffjxtnmayoc7ykgdbgioumiozmazkn4,1,1,0,0,0,0,0,1,200,
8240973,https://bafkreiewxupv22oh4vlbdnuy5g3ffjxtnmayoc7ykgdbgioumiozmazkn4.ipfs.cf-ipfs.com,1,1,0,0,0,0,0,0,200,
8240972,https://bafkreib4sdfsrkfq6mjhuz4awqpmtcz3c72p2irqvgfia7fttq53b6evl4.ipfs.infura-ipfs.io,0,0,0,0,0,0,0,0,0,
8240971,https://ipfs.eth.aragon.network/ipfs/bafkreib4sdfsrkfq6mjhuz4awqpmtcz3c72p2irqvgfia7fttq53b6evl4,1,1,0,0,0,0,0,1,200,
8240970,https://ipfs.eth.aragon.network/ipfs/bafybeigltldryddkpmcsu2qtu6qufjbuhrb3a2odor5aqz7xq5qa4v3g6a/680-pfkbgk56-00do-0r94gj-w9nv-359ug-9fe.html,1,1,0,0,0,0,0,1,200,
8240968,https://infura-ipfs.io/ipfs/Qmc3SMk1WQ6kcfuU6F99a6hmmu1RSM3ax3f2aSLqoMdVXM/680-pfkbgk56-00do-0r94gj-w9nv-359ug-9fe.html,0,0,0,0,0,0,0,0,0,
8240967,https://bafkreib4sdfsrkfq6mjhuz4awqpmtcz3c72p2irqvgfia7fttq53b6evl4.ipfs.dweb.link/,0,0,0,0,0,0,0,0,0,
8240966,https://bafkreib4sdfsrkfq6mjhuz4awqpmtcz3c72p2irqvgfia7fttq53b6evl4.ipfs.nftstorage.link,0,0,0,0,0,0,0,0,0,
8240965,https://nftstorage.link/ipfs/Qmc3SMk1WQ6kcfuU6F99a6hmmu1RSM3ax3f2aSLqoMdVXM/680-pfkbgk56-00do-0r94gj-w9nv-359ug-9fe.html,0,0,0,0,0,0,0,0,0,
8240964,https://gateway.ipfs.io/ipfs/bafkreib4sdfsrkfq6mjhuz4awqpmtcz3c72p2irqvgfia7fttq53b6evl4,0,0,0,0,0,0,0,0,0,
